0000001001011 //data 762: 4.6875
0000001010001 //data 763: 5.0625
0000001010001 //data 764: 5.0625
0000001001110 //data 765: 4.875
0000001000100 //data 766: 4.25
0000001000101 //data 767: 4.3125
0000010111101 //data 768: 11.8125
0000011000000 //data 769: 12.0
0000110000000 //data 770: 24.0
0000100111001 //data 771: 19.5625
0000011101000 //data 772: 14.5
0000110010001 //data 773: 25.0625
0001011110011 //data 774: 47.1875
0001111011000 //data 775: 61.5
0001100100010 //data 776: 50.125
0001000001110 //data 777: 32.875
0000101110111 //data 778: 23.4375
0000101110001 //data 779: 23.0625
0000110000101 //data 780: 24.3125
0000110000100 //data 781: 24.25
0000101110111 //data 782: 23.4375
0000101111101 //data 783: 23.8125
0000101110101 //data 784: 23.3125
0000101110010 //data 785: 23.125
0000101101101 //data 786: 22.8125
0000101101110 //data 787: 22.875
0000101101000 //data 788: 22.5
0000101011100 //data 789: 21.75
0000101011001 //data 790: 21.5625
0000101001110 //data 791: 20.875
0000101000001 //data 792: 20.0625
0000100110101 //data 793: 19.3125
0000100110010 //data 794: 19.125
0000100101011 //data 795: 18.6875
0000100100100 //data 796: 18.25
0000100010110 //data 797: 17.375
0000100010111 //data 798: 17.4375
0000100001110 //data 799: 16.875
0000100001011 //data 800: 16.6875
0000100000110 //data 801: 16.375
0000100001010 //data 802: 16.625
0000100001010 //data 803: 16.625
0000100001000 //data 804: 16.5
0000100000010 //data 805: 16.125
0000011110110 //data 806: 15.375
0000011110010 //data 807: 15.125
0000011110000 //data 808: 15.0
0000100100011 //data 809: 18.1875
0000101010100 //data 810: 21.25
0000000000100 //data 811: 0.25
0000000000000 //data 812: 0.0
0000000000000 //data 813: 0.0
0000000000000 //data 814: 0.0
0000000010000 //data 815: 1.0
0000000111010 //data 816: 3.625
0000000000000 //data 817: 0.0
0000000000000 //data 818: 0.0
0001100111100 //data 819: 51.75
0000111110011 //data 820: 31.1875
0000000000000 //data 821: 0.0
0000000000000 //data 822: 0.0
0000000000000 //data 823: 0.0
0000000011010 //data 824: 1.625
0000000111110 //data 825: 3.875
0000001001000 //data 826: 4.5
0000000111101 //data 827: 3.8125
0000000111111 //data 828: 3.9375
0000000111110 //data 829: 3.875
0000001000100 //data 830: 4.25
0000000110001 //data 831: 3.0625
0000010010101 //data 832: 9.3125
0000011001001 //data 833: 12.5625
0000111100000 //data 834: 30.0
0010111001011 //data 835: 92.6875
0011010001100 //data 836: 104.75
0010011011110 //data 837: 77.875
0001101100111 //data 838: 54.4375
0001000000100 //data 839: 32.25
0000101000100 //data 840: 20.25
0000100110001 //data 841: 19.0625
0000101100100 //data 842: 22.25
0000110000011 //data 843: 24.1875
0000110000000 //data 844: 24.0
0000110000011 //data 845: 24.1875
0000101111000 //data 846: 23.5
0000101101110 //data 847: 22.875
0000101111001 //data 848: 23.5625
0000101100101 //data 849: 22.3125
0000101110011 //data 850: 23.1875
0000101101011 //data 851: 22.6875
